player_id,player_name,position,sub_position,country_of_citizenship,age_at_season_end,previous_season_label,current_season_label,previous_clubs,current_clubs,previous_minutes_played,current_minutes_played,minutes_change,previous_goal_contributions_per_90,current_goal_contributions_per_90,goal_contributions_per_90_change,previous_ending_market_value_eur,current_ending_market_value_eur,market_value_change_eur,market_value_percentage_change,value_and_performance_growth_rank
278531,Sebastiano Luperto,Defender,Centre-Back,Italy,28,2023-24,2024-25,FC Empoli,Cagliari Calcio,3407,3240,-167,0.053,0.111,0.058,3500000,4000000,500000,14.29,644
57280,Giacomo Bonaventura,Midfield,Attacking Midfield,Italy,34,2022-23,2023-24,ACF Fiorentina,ACF Fiorentina,1916,2287,371,0.376,0.433,0.057,2500000,3000000,500000,20,645
205054,Norbert Gyömbér,Defender,Centre-Back,Slovakia,30,2021-22,2022-23,US Salernitana 1919,US Salernitana 1919,2568,1751,-817,0,0.051,0.051,1000000,1500000,500000,50,646
268429,Sandi Lovrić,Midfield,Central Midfield,Slovenia,27,2023-24,2024-25,Udinese Calcio,Udinese Calcio,1990,2328,338,0.181,0.232,0.051,8000000,8500000,500000,6.25,646
82442,Olivier Giroud,Attack,Centre-Forward,France,36,2021-22,2022-23,AC Milan,AC Milan,1901,2145,244,0.71,0.755,0.045,3500000,4000000,500000,14.29,647
268670,Gerard Gumbau,Midfield,Defensive Midfield,Spain,28,2021-22,2022-23,Elche CF,Elche CF,1888,2744,856,0.191,0.23,0.039,3000000,3500000,500000,16.67,648
118847,Dominik Kohr,Defender,Centre-Back,Germany,31,2023-24,2024-25,1.FSV Mainz 05,1.FSV Mainz 05,2190,2305,115,0.041,0.078,0.037,3000000,3500000,500000,16.67,649
298583,Eray Cömert,Defender,Centre-Back,Switzerland,26,2022-23,2023-24,Valencia CF,FC Nantes,1675,1998,323,0.054,0.09,0.036,3500000,4000000,500000,14.29,650
239802,Adam Marusic,Defender,Right-Back,Montenegro,30,2021-22,2022-23,Società Sportiva Lazio S.p.A.,Società Sportiva Lazio S.p.A.,2722,2766,44,0.033,0.065,0.032,7500000,8000000,500000,6.67,651
564785,Kristian Thorstvedt,Midfield,Central Midfield,Norway,25,2022-23,2023-24,US Sassuolo,US Sassuolo,1128,2412,1284,0.239,0.261,0.022,7500000,8000000,500000,6.67,652
147038,Cédric Brunner,Defender,Right-Back,Switzerland,28,2020-21,2021-22,Arminia Bielefeld,Arminia Bielefeld,2661,2187,-474,0.034,0.041,0.007,2800000,3200000,400000,14.29,653
179635,Philipp Förster,Midfield,Attacking Midfield,Germany,28,2021-22,2022-23,VfB Stuttgart,VfL Bochum,971,1315,344,0.278,0.821,0.543,2500000,2800000,300000,12,654
281755,Iván Alejo,Attack,Right Winger,Spain,29,2022-23,2023-24,Cádiz CF,Cádiz CF,1305,1690,385,0.069,0.107,0.038,1200000,1500000,300000,25,655
298635,Grigoris Kastanos,Midfield,Central Midfield,Cyprus,25,2021-22,2022-23,US Salernitana 1919,US Salernitana 1919,1348,1281,-67,0.2,0.211,0.011,1500000,1800000,300000,20,656
398163,Gonzalo Villar,Midfield,Central Midfield,Spain,26,2022-23,2023-24,"Getafe CF, UC Sampdoria",Granada CF,1140,1785,645,0,0.202,0.202,2800000,3000000,200000,7.14,657
93604,Lukas Kübler,Defender,Right-Back,Germany,30,2021-22,2022-23,SC Freiburg,SC Freiburg,2338,1645,-693,0.077,0.164,0.087,2300000,2500000,200000,8.7,658
357884,Fernando Calero,Defender,Centre-Back,Spain,27,2021-22,2022-23,RCD Espanyol Barcelona,RCD Espanyol Barcelona,1090,1617,527,0,0.056,0.056,1800000,2000000,200000,11.11,659
